Sampled Sewer Area,DataZone2011,Pop2011,dz_pop,prop_dz
Dalmuir DOA,S01010282,1020,1020,1.0
Dalmuir DOA,S01010283,442,539,0.8200371057513914
Dalmuir DOA,S01010284,1411,1411,1.0
Dalmuir DOA,S01010285,838,838,1.0
Dalmuir DOA,S01010286,1481,1481,1.0
Dalmuir DOA,S01010287,880,880,1.0
Dalmuir DOA,S01010288,816,816,1.0
Dalmuir DOA,S01010289,771,771,1.0
Dalmuir DOA,S01010290,546,546,1.0
Dalmuir DOA,S01010291,1075,1075,1.0
Dalmuir DOA,S01010292,890,890,1.0
Dalmuir DOA,S01010293,839,839,1.0
Dalmuir DOA,S01010294,690,690,1.0
Dalmuir DOA,S01010295,974,974,1.0
Dalmuir DOA,S01010296,664,664,1.0
Dalmuir DOA,S01010297,1066,1066,1.0
Dalmuir DOA,S01010298,880,880,1.0
Dalmuir DOA,S01010299,536,536,1.0
Dalmuir DOA,S01010300,934,934,1.0
Dalmuir DOA,S01010301,522,522,1.0
Dalmuir DOA,S01010302,669,669,1.0
Dalmuir DOA,S01010303,579,579,1.0
Dalmuir DOA,S01010304,542,542,1.0
Dalmuir DOA,S01010305,807,807,1.0
Dalmuir DOA,S01010306,752,752,1.0
Dalmuir DOA,S01010307,821,821,1.0
Dalmuir DOA,S01010308,963,975,0.9876923076923076
Dalmuir DOA,S01010309,268,419,0.639618138424821
Dalmuir DOA,S01010310,639,706,0.9050991501416431
Dalmuir DOA,S01010311,721,721,1.0
Dalmuir DOA,S01010312,868,868,1.0
Dalmuir DOA,S01010313,622,654,0.9510703363914373
Dalmuir DOA,S01010314,1248,1248,1.0
Dalmuir DOA,S01010315,911,911,1.0
Dalmuir DOA,S01010316,512,512,1.0
Dalmuir DOA,S01010317,725,725,1.0
Dalmuir DOA,S01010318,1588,1588,1.0
Dalmuir DOA,S01010319,711,711,1.0
Dalmuir DOA,S01010320,675,675,1.0
Dalmuir DOA,S01010321,837,837,1.0
Dalmuir DOA,S01010322,1028,1028,1.0
Dalmuir DOA,S01010323,603,603,1.0
Dalmuir DOA,S01010324,739,759,0.9736495388669302
Dalmuir DOA,S01010325,939,939,1.0
Dalmuir DOA,S01010326,987,987,1.0
Dalmuir DOA,S01010327,982,982,1.0
Dalmuir DOA,S01010328,969,969,1.0
Dalmuir DOA,S01010329,573,573,1.0
Dalmuir DOA,S01010330,663,663,1.0
Dalmuir DOA,S01010331,923,923,1.0
Dalmuir DOA,S01010332,715,715,1.0
Dalmuir DOA,S01010333,962,962,1.0
Dalmuir DOA,S01010334,927,927,1.0
Dalmuir DOA,S01010335,831,831,1.0
Dalmuir DOA,S01010336,572,657,0.8706240487062404
Dalmuir DOA,S01010337,560,623,0.898876404494382
Dalmuir DOA,S01010338,538,751,0.7163781624500666
Dalmuir DOA,S01010339,692,692,1.0
Dalmuir DOA,S01010340,755,755,1.0
Dalmuir DOA,S01010341,591,591,1.0
Dalmuir DOA,S01010342,633,633,1.0
Dalmuir DOA,S01010343,938,938,1.0
Dalmuir DOA,S01010344,690,690,1.0
Dalmuir DOA,S01010345,488,489,0.9979550102249489
Dalmuir DOA,S01010346,1043,1043,1.0
Dalmuir DOA,S01010347,1125,1125,1.0
Dalmuir DOA,S01010348,980,980,1.0
Dalmuir DOA,S01010349,880,880,1.0
Dalmuir DOA,S01010350,950,950,1.0
Dalmuir DOA,S01010351,878,878,1.0
Dalmuir DOA,S01010352,506,506,1.0
Dalmuir DOA,S01010353,961,961,1.0
Dalmuir DOA,S01010354,733,733,1.0
Dalmuir DOA,S01010355,742,742,1.0
Dalmuir DOA,S01010356,682,682,1.0
Dalmuir DOA,S01010357,585,585,1.0
Dalmuir DOA,S01010358,842,842,1.0
Dalmuir DOA,S01010359,738,816,0.9044117647058824
Dalmuir DOA,S01010360,567,567,1.0
Dalmuir DOA,S01010361,611,611,1.0
Dalmuir DOA,S01010362,783,783,1.0
Dalmuir DOA,S01010363,758,758,1.0
Dalmuir DOA,S01010364,915,915,1.0
Dalmuir DOA,S01010365,1013,1013,1.0
Dalmuir DOA,S01010366,1025,1025,1.0
Dalmuir DOA,S01010367,1639,1639,1.0
Dalmuir DOA,S01010368,729,729,1.0
Dalmuir DOA,S01010369,767,767,1.0
Dalmuir DOA,S01010370,725,725,1.0
Dalmuir DOA,S01010371,980,980,1.0
Dalmuir DOA,S01010372,529,529,1.0
Dalmuir DOA,S01010373,761,761,1.0
Dalmuir DOA,S01010374,950,950,1.0
Dalmuir DOA,S01010375,564,564,1.0
Dalmuir DOA,S01010376,708,708,1.0
Dalmuir DOA,S01010377,936,936,1.0
Dalmuir DOA,S01010378,730,730,1.0
Dalmuir DOA,S01010379,1127,1127,1.0
Dalmuir DOA,S01010380,964,964,1.0
Dalmuir DOA,S01010381,605,605,1.0
Dalmuir DOA,S01010382,850,850,1.0
Dalmuir DOA,S01010383,656,656,1.0
Dalmuir DOA,S01010384,815,815,1.0
Dalmuir DOA,S01010385,844,844,1.0
Dalmuir DOA,S01010386,905,905,1.0
Dalmuir DOA,S01010387,1040,1040,1.0
Dalmuir DOA,S01010388,1016,1016,1.0
Dalmuir DOA,S01010389,1022,1022,1.0
Dalmuir DOA,S01010390,1076,1076,1.0
Dalmuir DOA,S01010391,793,793,1.0
Dalmuir DOA,S01010392,695,695,1.0
Dalmuir DOA,S01010393,999,999,1.0
Dalmuir DOA,S01010394,807,807,1.0
Dalmuir DOA,S01010395,1006,1006,1.0
Dalmuir DOA,S01010396,1033,1033,1.0
Dalmuir DOA,S01010397,542,542,1.0
Dalmuir DOA,S01010398,1090,1090,1.0
Dalmuir DOA,S01010399,1036,1036,1.0
Dalmuir DOA,S01010400,1100,1100,1.0
Dalmuir DOA,S01010401,718,718,1.0
Dalmuir DOA,S01010402,1031,1031,1.0
Dalmuir DOA,S01010403,1036,1036,1.0
Dalmuir DOA,S01010404,786,786,1.0
Dalmuir DOA,S01010405,789,789,1.0
Dalmuir DOA,S01010406,807,807,1.0
Dalmuir DOA,S01010407,920,920,1.0
Dalmuir DOA,S01010408,547,547,1.0
Dalmuir DOA,S01010409,706,706,1.0
Dalmuir DOA,S01010410,589,595,0.9899159663865547
Dalmuir DOA,S01010411,1104,1104,1.0
Dalmuir DOA,S01010412,845,845,1.0
Dalmuir DOA,S01010413,714,714,1.0
Dalmuir DOA,S01010414,1066,1066,1.0
Dalmuir DOA,S01010415,1019,1019,1.0
Dalmuir DOA,S01010416,684,684,1.0
Dalmuir DOA,S01010417,580,580,1.0
Dalmuir DOA,S01010418,1072,1072,1.0
Dalmuir DOA,S01010419,993,993,1.0
Dalmuir DOA,S01010420,717,717,1.0
Dalmuir DOA,S01010421,889,889,1.0
Dalmuir DOA,S01010422,1088,1088,1.0
Dalmuir DOA,S01010423,764,764,1.0
Dalmuir DOA,S01010424,901,901,1.0
Dalmuir DOA,S01010425,1032,1032,1.0
Dalmuir DOA,S01010426,708,708,1.0
Dalmuir DOA,S01010427,1053,1053,1.0
Dalmuir DOA,S01010428,736,736,1.0
Dalmuir DOA,S01010429,978,978,1.0
Dalmuir DOA,S01010430,854,854,1.0
Dalmuir DOA,S01010431,700,700,1.0
Dalmuir DOA,S01010432,880,880,1.0
Dalmuir DOA,S01010433,497,803,0.6189290161892902
Dalmuir DOA,S01010434,623,623,1.0
Dalmuir DOA,S01010435,634,634,1.0
Dalmuir DOA,S01010436,778,778,1.0
Dalmuir DOA,S01010437,557,557,1.0
Dalmuir DOA,S01010438,854,854,1.0
Dalmuir DOA,S01010439,986,986,1.0
Dalmuir DOA,S01010440,650,650,1.0
Dalmuir DOA,S01010441,783,783,1.0
Dalmuir DOA,S01010442,741,741,1.0
Dalmuir DOA,S01010443,550,550,1.0
Dalmuir DOA,S01010444,685,685,1.0
Dalmuir DOA,S01010445,957,957,1.0
Dalmuir DOA,S01010446,838,838,1.0
Dalmuir DOA,S01010447,1028,1028,1.0
Dalmuir DOA,S01010448,859,859,1.0
Dalmuir DOA,S01010449,779,779,1.0
Dalmuir DOA,S01010450,783,783,1.0
Dalmuir DOA,S01010451,864,864,1.0
Dalmuir DOA,S01010452,813,813,1.0
Dalmuir DOA,S01010453,666,666,1.0
Dalmuir DOA,S01010454,851,851,1.0
Dalmuir DOA,S01010455,942,942,1.0
Dalmuir DOA,S01010456,565,565,1.0
Dalmuir DOA,S01010457,440,642,0.6853582554517134
Dalmuir DOA,S01010458,771,771,1.0
Dalmuir DOA,S01010459,539,539,1.0
Dalmuir DOA,S01010460,741,741,1.0
Dalmuir DOA,S01010461,732,732,1.0
Dalmuir DOA,S01010462,699,899,0.7775305895439377
Dalmuir DOA,S01010463,796,796,1.0
Dalmuir DOA,S01010464,524,524,1.0
Dalmuir DOA,S01010465,947,947,1.0
Dalmuir DOA,S01010466,879,879,1.0
Dalmuir DOA,S01010467,883,883,1.0
Dalmuir DOA,S01010468,949,949,1.0
Dalmuir DOA,S01010469,559,559,1.0
Dalmuir DOA,S01010470,783,783,1.0
Dalmuir DOA,S01010471,666,666,1.0
Dalmuir DOA,S01010472,521,521,1.0
Dalmuir DOA,S01010473,756,756,1.0
Dalmuir DOA,S01010474,820,820,1.0
Dalmuir DOA,S01010475,677,677,1.0
Dalmuir DOA,S01010476,1048,1048,1.0
Dalmuir DOA,S01010477,724,724,1.0
Dalmuir DOA,S01010478,991,991,1.0
Dalmuir DOA,S01010479,1022,1022,1.0
Dalmuir DOA,S01010480,623,623,1.0
Dalmuir DOA,S01010481,667,667,1.0
Dalmuir DOA,S01010482,794,794,1.0
Dalmuir DOA,S01010483,1036,1036,1.0
Dalmuir DOA,S01010484,550,550,1.0
Dalmuir DOA,S01010485,986,986,1.0
Dalmuir DOA,S01010486,930,930,1.0
Dalmuir DOA,S01010487,1010,1010,1.0
Dalmuir DOA,S01010488,822,822,1.0
Dalmuir DOA,S01010489,1052,1052,1.0
Dalmuir DOA,S01010490,749,749,1.0
Dalmuir DOA,S01010491,906,906,1.0
Dalmuir DOA,S01010492,575,575,1.0
Dalmuir DOA,S01010493,719,719,1.0
Dalmuir DOA,S01010494,628,628,1.0
Dalmuir DOA,S01010495,858,858,1.0
Dalmuir DOA,S01010496,843,843,1.0
Dalmuir DOA,S01010497,749,749,1.0
Dalmuir DOA,S01010498,839,839,1.0
Dalmuir DOA,S01010499,664,856,0.7757009345794392
Dalmuir DOA,S01010500,1078,1078,1.0
Dalmuir DOA,S01010501,928,928,1.0
Dalmuir DOA,S01010502,803,803,1.0
Dalmuir DOA,S01010503,655,655,1.0
Dalmuir DOA,S01011685,24,802,0.029925187032418952
Dalmuir DOA,S01011689,409,667,0.6131934032983508
Dalmuir DOA,S01011690,983,983,1.0
Dalmuir DOA,S01011691,624,624,1.0
Dalmuir DOA,S01011692,1074,1074,1.0
Dalmuir DOA,S01011693,807,807,1.0
Dalmuir DOA,S01011694,535,535,1.0
Dalmuir DOA,S01011695,878,951,0.9232386961093586
Dalmuir DOA,S01011696,1068,1068,1.0
Dalmuir DOA,S01011697,1029,1029,1.0
Dalmuir DOA,S01011698,643,643,1.0
Dalmuir DOA,S01011699,911,1045,0.8717703349282296
Dalmuir DOA,S01011700,151,910,0.16593406593406593
Dalmuir DOA,S01011701,1016,1016,1.0
Dalmuir DOA,S01011702,710,710,1.0
Dalmuir DOA,S01011703,623,655,0.9511450381679389
Dalmuir DOA,S01011704,747,747,1.0
Dalmuir DOA,S01011705,759,759,1.0
Dalmuir DOA,S01011706,1028,1028,1.0
Dalmuir DOA,S01011707,713,713,1.0
Dalmuir DOA,S01011708,919,919,1.0
Dalmuir DOA,S01011709,954,954,1.0
Dalmuir DOA,S01011710,647,647,1.0
Dalmuir DOA,S01011711,683,683,1.0
Dalmuir DOA,S01011712,530,530,1.0
Dalmuir DOA,S01011713,851,851,1.0
Dalmuir DOA,S01011714,566,566,1.0
Dalmuir DOA,S01011715,633,633,1.0
Dalmuir DOA,S01011716,917,917,1.0
Dalmuir DOA,S01011717,710,710,1.0
Dalmuir DOA,S01011718,800,833,0.9603841536614646
Dalmuir DOA,S01011719,634,634,1.0
Dalmuir DOA,S01011720,529,529,1.0
Dalmuir DOA,S01011721,716,716,1.0
Dalmuir DOA,S01011722,721,721,1.0
Dalmuir DOA,S01011723,941,941,1.0
Dalmuir DOA,S01011724,733,733,1.0
Dalmuir DOA,S01011725,634,634,1.0
Dalmuir DOA,S01011726,552,552,1.0
Dalmuir DOA,S01011727,774,774,1.0
Dalmuir DOA,S01011728,929,929,1.0
Dalmuir DOA,S01011729,710,710,1.0
Dalmuir DOA,S01011730,844,844,1.0
Dalmuir DOA,S01011731,866,866,1.0
Dalmuir DOA,S01011732,785,785,1.0
Dalmuir DOA,S01011733,851,851,1.0
Dalmuir DOA,S01011734,751,751,1.0
Dalmuir DOA,S01011735,736,736,1.0
Dalmuir DOA,S01011736,770,770,1.0
Dalmuir DOA,S01011737,727,1172,0.6203071672354948
Dalmuir DOA,S01011738,684,1240,0.5516129032258065
Dalmuir DOA,S01011742,725,981,0.7390417940876657
Dalmuir DOA,S01011743,797,797,1.0
Dalmuir DOA,S01011744,662,909,0.7282728272827282
Dalmuir DOA,S01011745,711,923,0.7703141928494042
Dalmuir DOA,S01011769,199,838,0.23747016706443913
Dalmuir DOA,S01011770,547,1028,0.5321011673151751
Dalmuir DOA,S01011775,17,686,0.02478134110787172
Dalmuir DOA,S01011776,450,1389,0.32397408207343414
Dalmuir DOA,S01011777,645,645,1.0
Dalmuir DOA,S01011778,634,634,1.0
Dalmuir DOA,S01011779,793,793,1.0
Dalmuir DOA,S01011780,939,939,1.0
Dalmuir DOA,S01011781,584,584,1.0
Dalmuir DOA,S01011782,683,683,1.0
Dalmuir DOA,S01011783,575,575,1.0
Dalmuir DOA,S01011784,793,793,1.0
Dalmuir DOA,S01011785,873,873,1.0
Dalmuir DOA,S01011786,431,431,1.0
Dalmuir DOA,S01011787,1026,1026,1.0
Dalmuir DOA,S01011789,66,671,0.09836065573770492
Dalmuir DOA,S01011790,998,998,1.0
Dalmuir DOA,S01011791,735,735,1.0
Dalmuir DOA,S01011792,888,888,1.0
Dalmuir DOA,S01011793,663,685,0.9678832116788321
Dalmuir DOA,S01011794,884,884,1.0
Dalmuir DOA,S01011795,605,605,1.0
Dalmuir DOA,S01011796,774,774,1.0
Dalmuir DOA,S01011797,1023,1023,1.0
Dalmuir DOA,S01011798,550,550,1.0
Dalmuir DOA,S01011799,918,918,1.0
Dalmuir DOA,S01011800,519,519,1.0
Dalmuir DOA,S01011801,608,608,1.0
Dalmuir DOA,S01011802,731,731,1.0
Dalmuir DOA,S01011803,595,615,0.967479674796748
Dalmuir DOA,S01012195,91,1209,0.07526881720430108
Dalmuir DOA,S01013122,230,598,0.38461538461538464
Dalmuir DOA,S01013123,774,774,1.0
Dalmuir DOA,S01013124,719,719,1.0
Dalmuir DOA,S01013125,798,798,1.0
Dalmuir DOA,S01013126,743,743,1.0
Dalmuir DOA,S01013127,853,853,1.0
Dalmuir DOA,S01013128,624,624,1.0
Dalmuir DOA,S01013129,1173,1173,1.0
Dalmuir DOA,S01013130,710,710,1.0
Dalmuir DOA,S01013131,653,653,1.0
Dalmuir DOA,S01013132,587,587,1.0
Dalmuir DOA,S01013133,881,888,0.9921171171171171
Dalmuir DOA,S01013134,840,840,1.0
Dalmuir DOA,S01013135,771,771,1.0
Dalmuir DOA,S01013136,928,928,1.0
Dalmuir DOA,S01013137,745,745,1.0
Dalmuir DOA,S01013138,704,704,1.0
Dalmuir DOA,S01013139,856,856,1.0
Dalmuir DOA,S01013140,816,816,1.0
Dalmuir DOA,S01013141,669,669,1.0
Dalmuir DOA,S01013142,863,863,1.0
Dalmuir DOA,S01013143,853,853,1.0
Dalmuir DOA,S01013144,894,894,1.0
Dalmuir DOA,S01013145,704,704,1.0
Dalmuir DOA,S01013146,455,455,1.0
Dalmuir DOA,S01013147,726,726,1.0
Dalmuir DOA,S01013148,757,757,1.0
Dalmuir DOA,S01013149,824,824,1.0
Dalmuir DOA,S01013150,846,846,1.0
Dalmuir DOA,S01013151,569,569,1.0
Dalmuir DOA,S01013152,904,910,0.9934065934065934
Dalmuir DOA,S01013153,890,890,1.0
Dalmuir DOA,S01013154,979,979,1.0
Dalmuir DOA,S01013155,907,908,0.998898678414097
Dalmuir DOA,S01013156,865,865,1.0
Dalmuir DOA,S01013157,983,983,1.0
Dalmuir DOA,S01013158,545,609,0.8949096880131363
Dalmuir DOA,S01013159,701,701,1.0
Dalmuir DOA,S01013160,728,728,1.0
Dalmuir DOA,S01013161,1021,1021,1.0
Dalmuir DOA,S01013162,815,815,1.0
Dalmuir DOA,S01013163,702,702,1.0
Dalmuir DOA,S01013164,1063,1063,1.0
Dalmuir DOA,S01013165,911,911,1.0
Dalmuir DOA,S01013166,646,648,0.9969135802469136
Dalmuir DOA,S01013167,655,655,1.0
Dalmuir DOA,S01013168,922,922,1.0
Dalmuir DOA,S01013169,853,853,1.0
Dalmuir DOA,S01013170,520,528,0.9848484848484849
Dalmuir DOA,S01013171,662,679,0.9749631811487481
Dalmuir DOA,S01013172,749,749,1.0
Dalmuir DOA,S01013173,799,799,1.0
Dalmuir DOA,S01013174,793,793,1.0
Dalmuir DOA,S01013175,867,867,1.0
Dalmuir DOA,S01013176,777,777,1.0
Dalmuir DOA,S01013177,614,617,0.9951377633711507
Dalmuir DOA,S01013178,266,719,0.36995827538247567
Dalnavert Lower DOA,S01010535,26,756,0.03439153439153439
Dalnavert Upper DOA,S01010535,26,756,0.03439153439153439
Dalry D&G DOA,S01007550,390,999,0.39039039039039036
Dalry North Ayr Road DOA,S01007550,76,999,0.07607607607607608
Dalrymple DOA,S01007875,605,605,1.0
Dalrymple DOA,S01007876,930,930,1.0
Dalscone DOA,S01007567,27,685,0.03941605839416058
Dalscone DOA,S01007568,19,657,0.0289193302891933
Dalscone DOA,S01007569,33,989,0.033367037411526794
Dalscone DOA,S01007614,587,1134,0.517636684303351
Dalscone DOA,S01007615,26,1110,0.023423423423423424
Dalscone DOA,S01007617,519,519,1.0
Dalscone DOA,S01007618,638,638,1.0
Dalscone DOA,S01007619,630,630,1.0
Dalscone DOA,S01007620,579,579,1.0
Dalscone DOA,S01007621,656,656,1.0
Dalscone DOA,S01007622,582,582,1.0
Dalscone DOA,S01007623,608,608,1.0
Dalscone DOA,S01007624,664,664,1.0
Dalscone DOA,S01007625,505,505,1.0
Dalscone DOA,S01007626,650,650,1.0
Dalscone DOA,S01007627,150,591,0.25380710659898476
Dalscone DOA,S01007629,15,699,0.02145922746781116
Dalsetter Wynd DOA,S01012387,121,1567,0.07721761327377154
Dalswinton DOA,S01007565,11,954,0.011530398322851153
Dalswinton DOA,S01007568,67,657,0.1019786910197869
Dalton DOA,S01007657,42,435,0.09655172413793103
Dalwhinnie DOA,S01010532,82,608,0.13486842105263158
Davidston Cotts DOA,S01010731,69,906,0.076158940397351
Daviot DOA,S01006989,566,1026,0.5516569200779727
Davochfin DOA,S01010761,63,662,0.09516616314199396
Deadwaters DOA,S01012695,27,830,0.03253012048192771
Deadwaters DOA,S01012697,42,639,0.06572769953051644
Deanston DOA,S01013106,166,980,0.16938775510204082
Deanston DOA,S01013107,346,771,0.4487678339818418
Deanston DOA,S01013108,533,596,0.8942953020134228
Deiraclete DOA,S01009023,55,1160,0.04741379310344827
Denend Cottages DOA,S01006984,25,684,0.03654970760233918
Denholm DOA,S01012356,653,681,0.9588839941262849
Denholm Mill DOA,S01012356,28,681,0.041116005873715125
Denny DOA,S01009050,739,792,0.9330808080808081
Denny DOA,S01009051,761,761,1.0
Denny DOA,S01009052,598,598,1.0
Denny DOA,S01009053,532,532,1.0
Denny DOA,S01009054,583,583,1.0
Denny DOA,S01009055,596,807,0.7385377942998761
Denny DOA,S01009056,554,554,1.0
Denny DOA,S01009057,555,555,1.0
Denny DOA,S01009058,786,786,1.0
Denny DOA,S01009059,901,901,1.0
Denny DOA,S01009060,493,560,0.8803571428571428
Denny DOA,S01009061,810,810,1.0
Denny DOA,S01009062,647,647,1.0
Denny DOA,S01009063,733,733,1.0
Denny DOA,S01009064,583,583,1.0
Denny DOA,S01009065,686,686,1.0
Denny DOA,S01009066,693,693,1.0
Dervaig DOA,S01007285,203,944,0.21504237288135594
Devenick Crossroads DOA,S01006848,72,976,0.07377049180327869
Devonburn DOA,S01012632,86,830,0.10361445783132531
Dillarburn 1 DOA,S01012632,56,830,0.06746987951807229
Dillarburn 2 DOA,S01012632,56,830,0.06746987951807229
Dingwall DOA,S01010695,212,727,0.29160935350756534
Dingwall DOA,S01010707,51,759,0.06719367588932806
Dingwall DOA,S01010712,727,727,1.0
Dingwall DOA,S01010713,799,799,1.0
Dingwall DOA,S01010714,748,748,1.0
Dingwall DOA,S01010715,701,701,1.0
Dingwall DOA,S01010716,888,888,1.0
Dingwall DOA,S01010717,621,621,1.0
Dingwall DOA,S01010718,945,945,1.0
Dinnet DOA,S01006796,54,575,0.09391304347826086
Dinnet DOA,S01006879,16,789,0.020278833967046894
Dollar DOA,S01007433,27,872,0.03096330275229358
Dollar DOA,S01007443,923,924,0.9989177489177489
Dollar DOA,S01007444,812,945,0.8592592592592593
Dollar DOA,S01007445,625,625,1.0
Dollar DOA,S01007446,509,541,0.9408502772643254
Dolphinton DOA,S01012580,255,1025,0.24878048780487805
Donview Housing DOA,S01006878,20,706,0.028328611898016998
Doonbank Park DOA,S01012457,148,988,0.14979757085020243
Dores Village DOA,S01010665,209,954,0.2190775681341719
Dornie Brookside DOA,S01010670,91,710,0.12816901408450704
Dornie DOA,S01010670,18,710,0.02535211267605634
Dornie Lochside DOA,S01010670,44,710,0.061971830985915494
Dornoch DOA,S01010758,640,702,0.9116809116809117
Dornoch DOA,S01010759,606,606,1.0
Dornoch DOA,S01010760,608,608,1.0
Dornoch DOA,S01010761,68,662,0.1027190332326284
Douglas Cotts DOA,S01006819,13,888,0.01463963963963964
Douglas DOA,S01012571,41,809,0.05067985166872682
Douglas DOA,S01012637,848,848,1.0
Douglas DOA,S01012638,805,872,0.9231651376146789
Douglas ST DOA,S01012573,32,870,0.0367816091954023
Douglas ST DOA,S01012633,22,750,0.029333333333333333
Douglas ST DOA,S01012640,93,961,0.0967741935483871
Dounby DOA,S01011807,60,1091,0.054995417048579284
Dounby DOA,S01011810,193,942,0.20488322717622082
Dounby DOA,S01011811,103,1056,0.09753787878787878
Doune DOA,S01013106,814,980,0.8306122448979592
Doune DOA,S01013107,169,771,0.2191958495460441
Doune DOA,S01013108,24,596,0.040268456375838924
Doune Lewis DOA,S01009028,51,1297,0.03932151117964534
Drongan DOA,S01007881,422,557,0.7576301615798923
Drongan DOA,S01007882,160,752,0.2127659574468085
Drongan DOA,S01007888,1070,1070,1.0
Drongan DOA,S01007889,533,533,1.0
Drongan DOA,S01007890,736,736,1.0
Drongan DOA,S01007891,866,866,1.0
Drongan DOA,S01012448,43,927,0.04638619201725998
Druim Fraoich DOA,S01009025,55,1508,0.03647214854111406
Drum DOA,S01011833,20,1059,0.018885741265344664
Drum DOA,S01011843,265,1226,0.21615008156606852
Drumbeg DOA,S01010814,49,724,0.06767955801104972
Drumbuie DOA,S01010671,85,831,0.1022864019253911
Drumclog DOA,S01012696,42,861,0.04878048780487805
Drumclunie DOA,S01007270,18,508,0.03543307086614173
Drumjoan Terrace DOA,S01007881,25,557,0.04488330341113106
Drumlithie DOA,S01006818,376,719,0.5229485396383866
Drummore Calliness Road DOA,S01007501,45,701,0.06419400855920114
Drummore Village DOA,S01007501,320,701,0.456490727532097
Drummossie Ldge DOA,S01010567,224,1298,0.17257318952234207
Drumnadrochit DOA,S01010664,278,819,0.33943833943833945
Drumnadrochit DOA,S01010666,946,946,1.0
Drumnadrochit DOA,S01010667,331,700,0.47285714285714286
Drumoak DOA,S01006854,853,853,1.0
Drumoak DOA,S01006855,36,790,0.04556962025316456
Drumoak DOA,S01006857,133,997,0.1334002006018054
Drybridge DOA,S01011072,43,1026,0.04191033138401559
Drymen DOA,S01013009,634,634,1.0
Drymen DOA,S01013010,299,595,0.5025210084033613
Dufftown DOA,S01011047,41,988,0.04149797570850203
Dufftown DOA,S01011048,985,985,1.0
Dufftown DOA,S01011049,682,682,1.0
Dufftown DOA,S01011055,40,597,0.06700167504187604
Dull DOA,S01012018,93,876,0.10616438356164383
Dulnain Bridge DOA,S01010543,345,618,0.558252427184466
Dulnain Bridge DOA,S01010547,50,757,0.06605019815059446
Dunbar DOA,S01008277,17,502,0.03386454183266932
Dunbar DOA,S01008281,191,726,0.2630853994490358
Dunbar DOA,S01008283,276,568,0.4859154929577465
Dunbar DOA,S01008284,876,892,0.9820627802690582
Dunbar DOA,S01008285,754,754,1.0
Dunbar DOA,S01008286,747,747,1.0
Dunbar DOA,S01008287,852,852,1.0
Dunbar DOA,S01008288,901,901,1.0
Dunbar DOA,S01008289,617,617,1.0
Dunbar DOA,S01008290,915,915,1.0
Dunbar DOA,S01008291,719,719,1.0
Dunbar DOA,S01008292,831,831,1.0
Dunbar DOA,S01008293,606,606,1.0
Dunbar DOA,S01008294,937,937,1.0
Dunbeath South DOA,S01010772,285,770,0.37012987012987014
Dunblane DOA,S01013094,602,602,1.0
Dunblane DOA,S01013095,889,889,1.0
Dunblane DOA,S01013096,730,730,1.0
Dunblane DOA,S01013097,235,708,0.3319209039548023
Dunblane DOA,S01013098,708,708,1.0
Dunblane DOA,S01013099,908,908,1.0
Dunblane DOA,S01013100,630,630,1.0
Dunblane DOA,S01013101,993,993,1.0
Dunblane DOA,S01013102,603,603,1.0
Dunblane DOA,S01013103,863,863,1.0
Dunblane DOA,S01013104,984,984,1.0
Dunblane DOA,S01013105,901,901,1.0
Dunblane DOA,S01013107,18,771,0.023346303501945526
Dundeugh DOA,S01007551,33,867,0.03806228373702422
Dundrennan DOA,S01007531,32,692,0.046242774566473986
Dundurcas DOA,S01011051,18,964,0.01867219917012448
Dunecht DOA,S01006856,154,678,0.22713864306784662
Dunfermline DOA,S01009277,17,693,0.024531024531024532
Dunfermline DOA,S01009288,92,922,0.09978308026030369
Dunfermline DOA,S01009301,278,1222,0.22749590834697217
Dunfermline DOA,S01009302,845,873,0.9679266895761741
Dunfermline DOA,S01009303,787,787,1.0
Dunfermline DOA,S01009304,433,1397,0.30994989262705797
Dunfermline DOA,S01009305,392,1077,0.36397400185701023
Dunfermline DOA,S01009306,853,1430,0.5965034965034965
Dunfermline DOA,S01009307,823,1147,0.7175239755884917
Dunfermline DOA,S01009308,414,818,0.5061124694376528
Dunfermline DOA,S01009309,625,901,0.6936736958934517
Dunfermline DOA,S01009311,753,753,1.0
Dunfermline DOA,S01009312,650,851,0.763807285546416
Dunfermline DOA,S01009313,542,542,1.0
Dunfermline DOA,S01009314,650,650,1.0
Dunfermline DOA,S01009315,646,646,1.0
Dunfermline DOA,S01009316,756,756,1.0
Dunfermline DOA,S01009317,847,847,1.0
Dunfermline DOA,S01009318,619,619,1.0
Dunfermline DOA,S01009319,903,903,1.0
Dunfermline DOA,S01009320,713,713,1.0
Dunfermline DOA,S01009321,676,676,1.0
Dunfermline DOA,S01009322,801,801,1.0
Dunfermline DOA,S01009323,89,723,0.12309820193637622
Dunfermline DOA,S01009325,788,812,0.9704433497536946
Dunfermline DOA,S01009326,640,640,1.0
Dunfermline DOA,S01009327,579,589,0.9830220713073005
Dunfermline DOA,S01009328,683,683,1.0
Dunfermline DOA,S01009329,442,442,1.0
Dunfermline DOA,S01009330,503,503,1.0
Dunfermline DOA,S01009331,573,573,1.0
Dunfermline DOA,S01009332,870,870,1.0
Dunfermline DOA,S01009333,738,738,1.0
Dunfermline DOA,S01009334,636,636,1.0
Dunfermline DOA,S01009335,772,772,1.0
Dunfermline DOA,S01009336,658,658,1.0
Dunfermline DOA,S01009337,743,743,1.0
